series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
Nissan Auto Lease Trust 2018-A,2020-01-31,2,2315,34039986.0,35543750.97,157938.87
Nissan Auto Lease Trust 2018-A,2020-01-31,3,49,584760.8,627401.3,0.0
Nissan Auto Lease Trust 2018-A,2020-01-31,98,23,301900.89999999997,247824.75,0.0
Nissan Auto Lease Trust 2018-A,2020-02-29,1,328,4409394.75,5279207.79,0.0
Nissan Auto Lease Trust 2018-A,2020-02-29,2,1240,18747792.85,19632963.290000003,68469.79000000001
Nissan Auto Lease Trust 2018-A,2020-02-29,3,20,257914.1,322637.26,0.0
Nissan Auto Lease Trust 2018-A,2020-02-29,98,12,152600.15,121103.98000000001,0.0
Nissan Auto Lease Trust 2018-A,2020-03-31,1,328,4287059.3,5121169.800000001,0.0
Nissan Auto Lease Trust 2018-A,2020-03-31,2,1250,18629140.35,19102116.9,80683.67
Nissan Auto Lease Trust 2018-A,2020-03-31,3,21,252084.24999999997,258599.18,0.0
Nissan Auto Lease Trust 2018-A,2020-03-31,98,4,66808.75,50478.84,0.0
Nissan Auto Lease Trust 2018-A,2020-04-30,1,210,2886664.5999999996,3524691.79,0.0
Nissan Auto Lease Trust 2018-A,2020-04-30,2,555,8377305.65,8754899.68,27274.35
Nissan Auto Lease Trust 2018-A,2020-04-30,3,9,120956.35,136051.55,0.0
Nissan Auto Lease Trust 2018-A,2020-04-30,98,6,62238.0,57177.33,0.0
Nissan Auto Lease Trust 2018-A,2020-05-31,1,258,3549897.0,4286536.95,0.0
Nissan Auto Lease Trust 2018-A,2020-05-31,2,1070,15934720.5,17780054.03,41762.729999999996
Nissan Auto Lease Trust 2018-A,2020-05-31,3,9,123698.75,159459.0,0.0
Nissan Auto Lease Trust 2018-A,2020-05-31,98,14,160627.1,104953.43000000002,0.0
Nissan Auto Lease Trust 2018-A,2020-06-30,1,486,6410466.15,7994095.3,0.0
Nissan Auto Lease Trust 2018-A,2020-06-30,2,1556,22938070.799999997,26651605.39,76486.70999999999
Nissan Auto Lease Trust 2018-A,2020-06-30,3,9,109989.79999999999,130889.0,0.0
Nissan Auto Lease Trust 2018-A,2020-06-30,98,27,344867.15,167759.19000000003,0.0
Nissan Auto Lease Trust 2018-A,2020-07-31,1,742,9910552.25,12064690.2,0.0
Nissan Auto Lease Trust 2018-A,2020-07-31,2,1391,19993975.85,24440421.799999997,70115.69
Nissan Auto Lease Trust 2018-A,2020-07-31,3,9,101496.90000000001,143550.94,0.0
Nissan Auto Lease Trust 2018-A,2020-07-31,98,12,166157.05,39581.32,0.0
Nissan Auto Lease Trust 2018-A,2020-08-31,1,684,9223683.649999999,11468652.84,0.0
Nissan Auto Lease Trust 2018-A,2020-08-31,2,1113,15303903.5,18792271.700000003,50037.75
Nissan Auto Lease Trust 2018-A,2020-08-31,3,6,69836.95,80766.19,0.0
Nissan Auto Lease Trust 2018-A,2020-08-31,98,9,121950.95,74529.25,0.0
Nissan Auto Lease Trust 2018-A,2020-09-30,1,979,13027937.149999999,16128757.98,0.0
Nissan Auto Lease Trust 2018-A,2020-09-30,2,1358,19044792.45,22980730.54,71039.2
Nissan Auto Lease Trust 2018-A,2020-09-30,3,8,126264.5,163037.0,0.0
Nissan Auto Lease Trust 2018-A,2020-09-30,98,6,85289.8,52382.16,0.0
Nissan Auto Lease Trust 2018-A,2020-10-31,1,999,14028186.9,17534721.200000003,0.0
Nissan Auto Lease Trust 2018-A,2020-10-31,2,1111,15526053.500000002,18736986.479999997,59949.77999999999
Nissan Auto Lease Trust 2018-A,2020-10-31,3,2,19745.25,26200.0,0.0
Nissan Auto Lease Trust 2018-A,2020-10-31,98,6,81750.05,11212.05,0.0
Nissan Auto Lease Trust 2018-A,2020-11-30,1,746,9976959.45,12180193.02,0.0
Nissan Auto Lease Trust 2018-A,2020-11-30,2,1026,14361028.600000001,17210492.86,38576.54000000001
Nissan Auto Lease Trust 2018-A,2020-11-30,3,16,196250.05000000002,207066.0,0.0
Nissan Auto Lease Trust 2018-A,2020-11-30,98,1,8096.0,0.0,0.0
Nissan Auto Lease Trust 2018-A,2020-12-31,1,888,12206154.45,14771203.39,0.0
Nissan Auto Lease Trust 2018-A,2020-12-31,2,426,5969751.449999999,6970250.68,23990.95
Nissan Auto Lease Trust 2018-A,2020-12-31,3,1,9105.75,7030.0,0.0
Nissan Auto Lease Trust 2018-A,2020-12-31,98,7,115496.45000000001,0.0,0.0
Nissan Auto Lease Trust 2018-A,2021-01-31,1,734,10027236.9,12024113.790000001,0.0
Nissan Auto Lease Trust 2018-A,2021-01-31,2,2236,31951625.15,33872151.81,76725.67
Nissan Auto Lease Trust 2018-A,2021-01-31,3,9,130069.55,146020.0,0.0
Nissan Auto Lease Trust 2018-A,2021-01-31,98,21,262832.80000000005,147074.14,0.0
Nissan Auto Lease Trust 2018-A,2021-02-28,1,824,11462328.9,13469394.370000001,0.0
Nissan Auto Lease Trust 2018-A,2021-02-28,2,1266,19173774.1,11527569.09,43767.38
Nissan Auto Lease Trust 2018-A,2021-02-28,3,6,72547.6,11340.0,0.0
Nissan Auto Lease Trust 2018-A,2021-02-28,98,18,255917.69999999998,170055.31,0.0
Nissan Auto Lease Trust 2019-A,2019-04-30,1,195,2387057.3999999994,2886250.7299999995,0.0
Nissan Auto Lease Trust 2019-A,2019-04-30,2,46,625121.25,930168.0399999999,1109.76
Nissan Auto Lease Trust 2019-A,2019-04-30,3,17,203560.34999999998,311521.0,0.0
Nissan Auto Lease Trust 2019-A,2019-04-30,98,1,7967.7,0.0,0.0
Nissan Auto Lease Trust 2019-A,2019-05-31,1,239,2959548.95,4235045.04,0.0
Nissan Auto Lease Trust 2019-A,2019-05-31,2,83,1112937.2999999998,1575030.6099999999,3072.13
Nissan Auto Lease Trust 2019-A,2019-05-31,3,22,245351.10000000003,374764.26,0.0
Nissan Auto Lease Trust 2019-A,2019-06-30,1,254,3392803.6,4467593.32,0.0
Nissan Auto Lease Trust 2019-A,2019-06-30,2,79,980817.3499999999,1411481.4099999997,2970.79
Nissan Auto Lease Trust 2019-A,2019-06-30,3,24,297846.4,416777.0,0.0
Nissan Auto Lease Trust 2019-A,2019-06-30,98,2,21489.0,0.0,0.0
Nissan Auto Lease Trust 2019-A,2019-07-31,1,314,4218846.65,5230330.19,0.0
Nissan Auto Lease Trust 2019-A,2019-07-31,2,109,1429691.0000000002,2014064.74,10037.82
Nissan Auto Lease Trust 2019-A,2019-07-31,3,40,455521.8,683024.88,0.0
Nissan Auto Lease Trust 2019-A,2019-07-31,98,4,39941.95,29235.47,0.0
Nissan Auto Lease Trust 2019-A,2019-08-31,1,330,4348666.8,5893046.23,0.0
Nissan Auto Lease Trust 2019-A,2019-08-31,2,96,1332791.4,1886647.81,5618.24
Nissan Auto Lease Trust 2019-A,2019-08-31,3,27,338980.6,470097.83999999997,0.0
Nissan Auto Lease Trust 2019-A,2019-08-31,98,13,156367.4,86634.79000000001,0.0
Nissan Auto Lease Trust 2019-A,2019-09-30,1,349,4594934.5,6297310.93,0.0
Nissan Auto Lease Trust 2019-A,2019-09-30,2,143,1982081.45,2573016.1399999997,11263.02
Nissan Auto Lease Trust 2019-A,2019-09-30,3,40,519228.60000000003,723681.98,0.0
Nissan Auto Lease Trust 2019-A,2019-09-30,98,5,59945.35,33327.42,0.0
Nissan Auto Lease Trust 2019-A,2019-10-31,1,390,4866263.7,6552239.0,0.0
Nissan Auto Lease Trust 2019-A,2019-10-31,2,196,2745309.3499999996,3427432.75,13528.99
Nissan Auto Lease Trust 2019-A,2019-10-31,3,50,657188.75,832245.6699999999,0.0
Nissan Auto Lease Trust 2019-A,2019-10-31,98,12,136353.55,35639.6,0.0
Nissan Auto Lease Trust 2019-A,2019-11-30,1,325,4056331.0,5289104.7,0.0
Nissan Auto Lease Trust 2019-A,2019-11-30,2,158,2252838.6999999997,2880486.8,19089.629999999997
Nissan Auto Lease Trust 2019-A,2019-11-30,3,39,427597.5,552516.0,0.0
Nissan Auto Lease Trust 2019-A,2019-11-30,98,9,103261.35,59414.93,0.0
Nissan Auto Lease Trust 2019-A,2019-12-31,1,288,3670801.1500000004,4835614.58,0.0
Nissan Auto Lease Trust 2019-A,2019-12-31,2,59,801746.7000000001,1148993.54,1134.9299999999998
Nissan Auto Lease Trust 2019-A,2019-12-31,3,3,36939.55,45438.0,0.0
Nissan Auto Lease Trust 2019-A,2019-12-31,98,3,25019.0,12415.0,0.0
Nissan Auto Lease Trust 2019-A,2020-01-31,1,370,4677147.65,5810239.32,0.0
Nissan Auto Lease Trust 2019-A,2020-01-31,2,937,12832837.55,15316324.42,71544.42
Nissan Auto Lease Trust 2019-A,2020-01-31,3,77,913533.3500000001,1233265.4100000001,0.0
Nissan Auto Lease Trust 2019-A,2020-01-31,98,28,359565.9,280382.68000000005,0.0
Nissan Auto Lease Trust 2019-A,2020-02-29,1,415,5253354.75,6907218.32,0.0
Nissan Auto Lease Trust 2019-A,2020-02-29,2,742,10264287.55,12282459.620000001,60821.329999999994
Nissan Auto Lease Trust 2019-A,2020-02-29,3,42,536620.4,722516.52,0.0
Nissan Auto Lease Trust 2019-A,2020-02-29,98,13,173158.65,118018.09,0.0
Nissan Auto Lease Trust 2019-A,2020-03-31,1,511,6295770.8,8286695.0,0.0
Nissan Auto Lease Trust 2019-A,2020-03-31,2,1057,14227903.35,16405619.4,62255.689999999995
Nissan Auto Lease Trust 2019-A,2020-03-31,3,42,531146.15,638606.8300000001,0.0
Nissan Auto Lease Trust 2019-A,2020-03-31,98,16,195020.35,216826.13,0.0
Nissan Auto Lease Trust 2019-A,2020-04-30,1,367,4659501.1499999985,5923405.92,0.0
Nissan Auto Lease Trust 2019-A,2020-04-30,2,828,11454378.75,13359249.97,37443.649999999994
Nissan Auto Lease Trust 2019-A,2020-04-30,3,27,340902.64999999997,446856.0,0.0
Nissan Auto Lease Trust 2019-A,2020-04-30,98,19,283101.45,217077.44,0.0
Nissan Auto Lease Trust 2019-A,2020-05-31,1,506,6441456.550000001,8643947.98,0.0
Nissan Auto Lease Trust 2019-A,2020-05-31,2,1670,22879652.1,27484643.37,63297.13999999999
Nissan Auto Lease Trust 2019-A,2020-05-31,3,24,302306.2,405582.05000000005,0.0
Nissan Auto Lease Trust 2019-A,2020-05-31,98,20,254893.4,204512.63,0.0
Nissan Auto Lease Trust 2019-A,2020-06-30,1,806,10254847.2,13572725.079999998,0.0
Nissan Auto Lease Trust 2019-A,2020-06-30,2,2090,28700241.53,35554881.69,104686.61
Nissan Auto Lease Trust 2019-A,2020-06-30,3,18,204735.2,309218.10000000003,0.0
Nissan Auto Lease Trust 2019-A,2020-06-30,98,29,386734.5,399019.94,0.0
Nissan Auto Lease Trust 2019-A,2020-07-31,1,1124,13986459.6,18657258.759999998,0.0
Nissan Auto Lease Trust 2019-A,2020-07-31,2,1966,26444639.25,34077045.25,97038.34999999999
Nissan Auto Lease Trust 2019-A,2020-07-31,3,16,216091.94999999998,308145.0,0.0
Nissan Auto Lease Trust 2019-A,2020-07-31,98,19,230771.0,168206.86,0.0
Nissan Auto Lease Trust 2019-A,2020-08-31,1,1118,14283000.3,18803690.45,0.0
Nissan Auto Lease Trust 2019-A,2020-08-31,2,1659,21829244.85,28236805.03,83093.92000000001
Nissan Auto Lease Trust 2019-A,2020-08-31,3,35,484599.85,668939.48,0.0
Nissan Auto Lease Trust 2019-A,2020-08-31,98,9,119703.5,104382.98000000001,0.0
Nissan Auto Lease Trust 2019-A,2020-09-30,1,1527,19311547.15,25914343.799999997,0.0
Nissan Auto Lease Trust 2019-A,2020-09-30,2,2004,25700442.7,32539381.6,91518.01000000001
Nissan Auto Lease Trust 2019-A,2020-09-30,3,22,262972.30000000005,372437.0,0.0
Nissan Auto Lease Trust 2019-A,2020-09-30,98,9,143205.45,81720.31,0.0
Nissan Auto Lease Trust 2019-A,2020-10-31,1,1664,21845387.25,29270567.92,0.0
Nissan Auto Lease Trust 2019-A,2020-10-31,2,1845,23938665.0,30125043.36,84679.82
Nissan Auto Lease Trust 2019-A,2020-10-31,3,13,189369.0,239298.0,0.0
Nissan Auto Lease Trust 2019-A,2020-10-31,98,5,79586.35,37051.170000000006,0.0
Nissan Auto Lease Trust 2019-A,2020-11-30,1,1195,15722740.849999998,21031738.21,0.0
Nissan Auto Lease Trust 2019-A,2020-11-30,2,1736,22767686.75,28225657.6,76340.35
Nissan Auto Lease Trust 2019-A,2020-11-30,3,40,522571.7,665449.72,0.0
Nissan Auto Lease Trust 2019-A,2020-11-30,98,5,46364.649999999994,39580.45,0.0
Nissan Auto Lease Trust 2019-A,2020-12-31,1,1297,17004869.7,22374080.509999998,0.0
Nissan Auto Lease Trust 2019-A,2020-12-31,2,586,7916748.8,9869433.98,23477.2
Nissan Auto Lease Trust 2019-A,2020-12-31,3,6,87500.0,97137.0,0.0
Nissan Auto Lease Trust 2019-A,2020-12-31,98,1,10032.0,0.0,0.0
Nissan Auto Lease Trust 2019-A,2021-01-31,1,1063,14209953.299999999,18693647.990000002,0.0
Nissan Auto Lease Trust 2019-A,2021-01-31,2,3466,46859286.25,57905248.75,139451.34
Nissan Auto Lease Trust 2019-A,2021-01-31,3,31,369617.6,436114.94,0.0
Nissan Auto Lease Trust 2019-A,2021-01-31,98,27,382550.25,318509.62,0.0
Nissan Auto Lease Trust 2019-A,2021-02-28,1,1224,15884653.3,20429593.89,0.0
Nissan Auto Lease Trust 2019-A,2021-02-28,2,1881,26249043.449999996,35003342.23,69924.53
Nissan Auto Lease Trust 2019-A,2021-02-28,3,21,287988.15,360053.48,0.0
Nissan Auto Lease Trust 2019-A,2021-02-28,98,24,326908.85,306913.69999999995,0.0
Nissan Auto Lease Trust 2019-A,2021-03-31,1,2121,28325139.25,37017349.09,0.0
Nissan Auto Lease Trust 2019-A,2021-03-31,2,1621,23498353.0,33245666.769999996,81471.73
Nissan Auto Lease Trust 2019-A,2021-03-31,3,14,194167.65000000002,272272.0,0.0
Nissan Auto Lease Trust 2019-A,2021-03-31,98,19,265582.95,298158.44,0.0
Nissan Auto Lease Trust 2019-A,2021-04-30,1,2422,31856490.2,41924926.120000005,0.0
Nissan Auto Lease Trust 2019-A,2021-04-30,2,598,9037204.2,13781857.92,42376.1
Nissan Auto Lease Trust 2019-A,2021-04-30,3,16,179455.15000000002,292689.0,0.0
Nissan Auto Lease Trust 2019-A,2021-04-30,98,17,219503.80000000002,235263.19,0.0
Nissan Auto Lease Trust 2019-A,2021-05-31,1,3189,43469137.099999994,57567615.81,0.0
Nissan Auto Lease Trust 2019-A,2021-05-31,2,237,3605922.75,5459200.28,9779.720000000001
Nissan Auto Lease Trust 2019-A,2021-05-31,3,10,173846.0,258404.0,0.0
Nissan Auto Lease Trust 2019-A,2021-05-31,98,11,154219.95,137915.43,0.0
Nissan Auto Lease Trust 2019-A,2021-06-30,1,3488,47691306.900000006,62824005.129999995,0.0
Nissan Auto Lease Trust 2019-A,2021-06-30,2,171,2770218.2,4111327.67,9524.439999999999
Nissan Auto Lease Trust 2019-A,2021-06-30,3,6,77224.2,126911.0,0.0
Nissan Auto Lease Trust 2019-A,2021-06-30,98,13,170898.1,94254.16,0.0
Nissan Auto Lease Trust 2019-A,2021-07-31,1,3095,42444218.85,55356797.68000001,0.0
Nissan Auto Lease Trust 2019-A,2021-07-31,2,205,3420687.8,5003539.34,11328.5
Nissan Auto Lease Trust 2019-A,2021-07-31,3,8,107597.45,151030.0,0.0
Nissan Auto Lease Trust 2019-A,2021-07-31,98,10,119829.35,74671.70999999999,0.0
Nissan Auto Lease Trust 2019-A,2021-08-31,1,3076,41445307.5,53803694.64,0.0
Nissan Auto Lease Trust 2019-A,2021-08-31,2,147,2457741.1,2226962.87,8302.23
Nissan Auto Lease Trust 2019-A,2021-08-31,3,9,126156.25,110921.0,0.0
Nissan Auto Lease Trust 2019-A,2021-08-31,98,10,117070.8,36457.41,0.0
Nissan Auto Lease Trust 2019-B,2019-07-31,1,239,3189160.25,4079579.8800000004,0.0
Nissan Auto Lease Trust 2019-B,2019-07-31,2,34,521498.4,778657.35,871.27
Nissan Auto Lease Trust 2019-B,2019-07-31,3,18,225843.25000000003,341834.0,0.0
Nissan Auto Lease Trust 2019-B,2019-07-31,98,3,58903.0,0.0,0.0
Nissan Auto Lease Trust 2019-B,2019-08-31,1,269,3370421.7,4226275.74,0.0
Nissan Auto Lease Trust 2019-B,2019-08-31,2,47,656343.35,965574.98,6073.869999999999
Nissan Auto Lease Trust 2019-B,2019-08-31,3,16,199012.65,296792.67,0.0
Nissan Auto Lease Trust 2019-B,2019-09-30,1,295,3813594.45,4934208.8100000005,0.0
Nissan Auto Lease Trust 2019-B,2019-09-30,2,61,806943.8999999999,1101275.65,6257.469999999999
Nissan Auto Lease Trust 2019-B,2019-09-30,3,22,306404.1,456560.0,0.0
Nissan Auto Lease Trust 2019-B,2019-10-31,1,325,4123991.45,5235200.32,0.0
Nissan Auto Lease Trust 2019-B,2019-10-31,2,79,983481.95,1324831.9700000002,6946.000000000001
Nissan Auto Lease Trust 2019-B,2019-10-31,3,51,645823.6499999999,833535.7,0.0
Nissan Auto Lease Trust 2019-B,2019-10-31,98,5,60156.5,22562.96,0.0
Nissan Auto Lease Trust 2019-B,2019-11-30,1,255,3294891.15,4124726.34,0.0
Nissan Auto Lease Trust 2019-B,2019-11-30,2,80,1030545.0499999999,1394214.66,1529.8899999999999
Nissan Auto Lease Trust 2019-B,2019-11-30,3,24,325154.9,393659.0,0.0
Nissan Auto Lease Trust 2019-B,2019-11-30,98,2,36936.2,0.0,0.0
Nissan Auto Lease Trust 2019-B,2019-12-31,1,217,2791537.35,3544440.1500000004,0.0
Nissan Auto Lease Trust 2019-B,2019-12-31,2,29,424507.44999999995,649354.1299999999,1.22
Nissan Auto Lease Trust 2019-B,2019-12-31,3,6,59942.9,74768.0,0.0
Nissan Auto Lease Trust 2019-B,2019-12-31,98,4,40064.55,17436.61,0.0
Nissan Auto Lease Trust 2019-B,2020-01-31,1,294,3662417.6000000006,3691636.79,0.0
Nissan Auto Lease Trust 2019-B,2020-01-31,2,349,4928797.5,6237121.220000001,28416.87
Nissan Auto Lease Trust 2019-B,2020-01-31,3,64,846845.5,1089380.3599999999,0.0
Nissan Auto Lease Trust 2019-B,2020-01-31,98,19,265999.3,259502.13,0.0
Nissan Auto Lease Trust 2019-B,2020-02-29,1,260,3497447.45,4431997.22,0.0
Nissan Auto Lease Trust 2019-B,2020-02-29,2,244,3354505.3,4268917.33,17404.18
Nissan Auto Lease Trust 2019-B,2020-02-29,3,41,509171.94999999995,682740.49,0.0
Nissan Auto Lease Trust 2019-B,2020-02-29,98,9,138515.6,133673.49,0.0
Nissan Auto Lease Trust 2019-B,2020-03-31,1,323,4159847.1499999994,5259103.640000001,0.0
Nissan Auto Lease Trust 2019-B,2020-03-31,2,373,5037515.95,5927327.5,25354.79
Nissan Auto Lease Trust 2019-B,2020-03-31,3,40,495131.7,599068.7,0.0
Nissan Auto Lease Trust 2019-B,2020-03-31,98,9,101574.65,83570.6,0.0
Nissan Auto Lease Trust 2019-B,2020-04-30,1,232,3113820.75,3597705.76,0.0
Nissan Auto Lease Trust 2019-B,2020-04-30,2,216,3024423.05,3655589.56,14676.02
Nissan Auto Lease Trust 2019-B,2020-04-30,3,33,453781.3,568916.71,0.0
Nissan Auto Lease Trust 2019-B,2020-04-30,98,10,140501.44999999998,160940.16,0.0
Nissan Auto Lease Trust 2019-B,2020-05-31,1,191,2439391.7,3386809.54,0.0
Nissan Auto Lease Trust 2019-B,2020-05-31,2,426,5898001.05,7437287.24,22996.879999999997
Nissan Auto Lease Trust 2019-B,2020-05-31,3,16,202554.84999999998,271695.15,0.0
Nissan Auto Lease Trust 2019-B,2020-05-31,98,25,331415.05,332112.01,0.0
Nissan Auto Lease Trust 2019-B,2020-06-30,1,420,5466161.449999999,7266205.73,0.0
Nissan Auto Lease Trust 2019-B,2020-06-30,2,830,11385200.0,14685692.59,44155.020000000004
Nissan Auto Lease Trust 2019-B,2020-06-30,3,28,363177.8,514212.44,0.0
Nissan Auto Lease Trust 2019-B,2020-06-30,98,21,261611.55000000002,229150.49999999997,0.0
Nissan Auto Lease Trust 2019-B,2020-07-31,1,730,9001333.3,12009218.43,0.0
Nissan Auto Lease Trust 2019-B,2020-07-31,2,1199,16163527.55,21253855.490000002,75032.65
Nissan Auto Lease Trust 2019-B,2020-07-31,3,29,393039.14999999997,591781.05,0.0
Nissan Auto Lease Trust 2019-B,2020-07-31,98,13,157261.75000000003,129301.23000000001,0.0
Nissan Auto Lease Trust 2019-B,2020-08-31,1,861,10948290.100000001,14230224.33,0.0
Nissan Auto Lease Trust 2019-B,2020-08-31,2,1365,18369888.259999998,23578409.619999997,62128.03999999999
Nissan Auto Lease Trust 2019-B,2020-08-31,3,31,408673.64999999997,594156.0,0.0
Nissan Auto Lease Trust 2019-B,2020-08-31,98,15,187305.05,239731.06000000003,0.0
Nissan Auto Lease Trust 2019-B,2020-09-30,1,1455,18890496.0,24626946.88,0.0
Nissan Auto Lease Trust 2019-B,2020-09-30,2,1914,25493799.78,31832350.78,81372.36
Nissan Auto Lease Trust 2019-B,2020-09-30,3,33,430321.30000000005,574815.0,0.0
Nissan Auto Lease Trust 2019-B,2020-09-30,98,14,155319.94999999998,145838.47,0.0
Nissan Auto Lease Trust 2019-B,2020-10-31,1,1521,19999983.68,26538218.41,0.0
Nissan Auto Lease Trust 2019-B,2020-10-31,2,1722,22596840.349999998,28212737.15,77699.01
Nissan Auto Lease Trust 2019-B,2020-10-31,3,11,137522.0,200752.03,0.0
Nissan Auto Lease Trust 2019-B,2020-10-31,98,9,106078.15000000001,70543.93,0.0
Nissan Auto Lease Trust 2019-B,2020-11-30,1,1006,12988127.8,17060544.599999998,0.0
Nissan Auto Lease Trust 2019-B,2020-11-30,2,1618,21797117.6,26559307.4,88237.20999999999
Nissan Auto Lease Trust 2019-B,2020-11-30,3,37,497316.15,613903.2,0.0
Nissan Auto Lease Trust 2019-B,2020-11-30,98,4,40058.2,33123.83,0.0
Nissan Auto Lease Trust 2019-B,2020-12-31,1,1050,13789119.0,17720639.6,0.0
Nissan Auto Lease Trust 2019-B,2020-12-31,2,573,8094531.75,9879177.129999999,20848.15
Nissan Auto Lease Trust 2019-B,2020-12-31,3,6,63469.49999999999,61074.0,0.0
Nissan Auto Lease Trust 2019-B,2020-12-31,98,1,22157.8,0.0,0.0
Nissan Auto Lease Trust 2019-B,2021-01-31,1,939,12359420.450000001,15588159.759999998,0.0
Nissan Auto Lease Trust 2019-B,2021-01-31,2,4138,57281546.8,68478653.35,143846.17
Nissan Auto Lease Trust 2019-B,2021-01-31,3,44,561582.85,717129.1799999999,0.0
Nissan Auto Lease Trust 2019-B,2021-01-31,98,33,412581.7,399355.54000000004,0.0
Nissan Auto Lease Trust 2019-B,2021-02-28,1,996,13631488.05,16947272.79,0.0
Nissan Auto Lease Trust 2019-B,2021-02-28,2,2436,34675210.3,44547858.019999996,79112.2
Nissan Auto Lease Trust 2019-B,2021-02-28,3,35,466610.30000000005,603611.21,0.0
Nissan Auto Lease Trust 2019-B,2021-02-28,98,23,328739.3,314788.13,0.0
Nissan Auto Lease Trust 2019-B,2021-03-31,1,1763,24333443.6,31078886.7,0.0
Nissan Auto Lease Trust 2019-B,2021-03-31,2,2116,30810247.1,42037324.22,99994.2
Nissan Auto Lease Trust 2019-B,2021-03-31,3,25,287607.94999999995,452139.79000000004,0.0
Nissan Auto Lease Trust 2019-B,2021-03-31,98,24,290318.5,334095.29,0.0
Nissan Auto Lease Trust 2019-B,2021-04-30,1,2317,31250337.299999997,40756191.83,0.0
Nissan Auto Lease Trust 2019-B,2021-04-30,2,852,12606405.05,19010177.48,57438.229999999996
Nissan Auto Lease Trust 2019-B,2021-04-30,3,21,255773.45,423105.87,0.0
Nissan Auto Lease Trust 2019-B,2021-04-30,98,18,249414.0,348900.41,0.0
Nissan Auto Lease Trust 2019-B,2021-05-31,1,2920,39969627.8,53024700.129999995,0.0
Nissan Auto Lease Trust 2019-B,2021-05-31,2,263,4304864.2,6563712.25,10348.470000000001
Nissan Auto Lease Trust 2019-B,2021-05-31,3,14,182465.44999999998,328715.0,0.0
Nissan Auto Lease Trust 2019-B,2021-05-31,98,8,92998.79999999999,120451.62,0.0
Nissan Auto Lease Trust 2019-B,2021-06-30,1,2855,39382836.8,52297334.51,0.0
Nissan Auto Lease Trust 2019-B,2021-06-30,2,167,2563075.4,3860623.2199999997,12681.34
Nissan Auto Lease Trust 2019-B,2021-06-30,3,17,210589.75,361182.98,0.0
Nissan Auto Lease Trust 2019-B,2021-06-30,98,16,197351.59999999998,208600.21,0.0
Nissan Auto Lease Trust 2019-B,2021-07-31,1,2536,35205213.75,46067068.68,0.0
Nissan Auto Lease Trust 2019-B,2021-07-31,2,188,3108917.3499999996,4567479.42,13173.739999999998
Nissan Auto Lease Trust 2019-B,2021-07-31,3,7,96560.7,148642.57,0.0
Nissan Auto Lease Trust 2019-B,2021-07-31,98,9,150346.6,171204.16,0.0
Nissan Auto Lease Trust 2019-B,2021-08-31,1,2436,33837178.7,43920001.26,0.0
Nissan Auto Lease Trust 2019-B,2021-08-31,2,123,2020542.7,3045728.38,8774.32
Nissan Auto Lease Trust 2019-B,2021-08-31,3,8,114068.75,157295.95,0.0
Nissan Auto Lease Trust 2019-B,2021-08-31,98,10,144796.9,119941.26,0.0
Nissan Auto Lease Trust 2019-B,2021-09-30,1,2658,37029816.4,48021548.349999994,0.0
Nissan Auto Lease Trust 2019-B,2021-09-30,2,86,1401813.9500000002,2175737.7199999997,716.4
Nissan Auto Lease Trust 2019-B,2021-09-30,3,7,77716.95000000001,143252.0,0.0
Nissan Auto Lease Trust 2019-B,2021-09-30,98,7,69527.3,101354.62,0.0
Nissan Auto Lease Trust 2019-B,2021-10-31,1,2424,34100419.599999994,43429997.019999996,0.0
Nissan Auto Lease Trust 2019-B,2021-10-31,2,88,1407932.45,2040005.6600000001,2174.16
Nissan Auto Lease Trust 2019-B,2021-10-31,3,5,43499.15,75360.64,0.0
Nissan Auto Lease Trust 2019-B,2021-10-31,98,5,63396.399999999994,47296.479999999996,0.0
Nissan Auto Lease Trust 2019-B,2021-11-30,1,2355,33391546.5,42442173.28,0.0
Nissan Auto Lease Trust 2019-B,2021-11-30,2,55,975132.7999999998,1193604.8599999999,3779.83
Nissan Auto Lease Trust 2019-B,2021-11-30,3,5,60020.3,115950.0,0.0
Nissan Auto Lease Trust 2019-B,2021-11-30,98,7,87823.65,0.0,0.0
Nissan Auto Lease Trust 2019-B,2021-12-31,1,3206,46094549.849999994,58316537.89,0.0
Nissan Auto Lease Trust 2019-B,2021-12-31,2,77,1315038.3499999999,1058467.1,0.05
Nissan Auto Lease Trust 2019-B,2021-12-31,3,3,37301.0,24400.0,0.0
Nissan Auto Lease Trust 2019-B,2021-12-31,98,13,238902.80000000002,8616.96,0.0
Nissan Auto Lease Trust 2020-A,2020-01-31,1,199,2667983.95,2168870.24,0.0
Nissan Auto Lease Trust 2020-A,2020-01-31,2,55,769992.7000000001,1054429.35,3958.9700000000003
Nissan Auto Lease Trust 2020-A,2020-01-31,3,10,107548.5,154374.73,0.0
Nissan Auto Lease Trust 2020-A,2020-01-31,98,4,66701.45000000001,6501.0,0.0
Nissan Auto Lease Trust 2020-A,2020-02-29,1,223,2898211.75,3188680.5199999996,0.0
Nissan Auto Lease Trust 2020-A,2020-02-29,2,58,727321.45,1015239.7999999999,3062.2200000000003
Nissan Auto Lease Trust 2020-A,2020-02-29,3,17,220779.5,299119.0,0.0
Nissan Auto Lease Trust 2020-A,2020-03-31,1,206,2671583.15,3070471.8200000003,0.0
